user_id,cohort,signup_date,user_type,age_group,completed_first_song,time_to_first_song_minutes,shared_recording,used_recommended_playlist,days_active_week_1,songs_completed_week_1
control_user_0351,control,2024-11-01,年轻用户,35-44岁,True,11,False,False,4,10
control_user_0352,control,2024-10-25,年轻用户,18-24岁,False,,False,False,3,0
control_user_0353,control,2024-11-02,年轻用户,35-44岁,False,,False,False,0,0
control_user_0354,control,2024-11-29,年轻用户,45岁以上,True,17,False,False,1,1
control_user_0355,control,2024-10-17,年轻用户,25-34岁,True,10,True,True,2,7
control_user_0356,control,2024-11-03,年轻用户,18-24岁,False,,False,False,0,0
control_user_0357,control,2024-11-02,年轻用户,35-44岁,False,,False,False,0,0
control_user_0358,control,2024-11-18,年轻用户,45岁以上,False,,False,True,1,0
control_user_0359,control,2024-11-22,年轻用户,35-44岁,True,22,False,False,5,1
control_user_0360,control,2024-11-11,年轻用户,45岁以上,True,4,False,False,6,1
control_user_0361,control,2024-10-04,年轻用户,25-34岁,False,,False,False,4,0
control_user_0362,control,2024-10-29,年轻用户,45岁以上,False,,False,False,0,0
control_user_0363,control,2024-10-06,年轻用户,35-44岁,True,8,False,False,7,2
control_user_0364,control,2024-10-07,年轻用户,18-24岁,True,13,False,False,4,2
control_user_0365,control,2024-10-21,年轻用户,35-44岁,False,,False,False,0,0
control_user_0366,control,2024-10-23,年轻用户,18-24岁,False,,False,True,2,0
control_user_0367,control,2024-11-16,年轻用户,45岁以上,False,,False,True,0,0
control_user_0368,control,2024-11-30,年轻用户,35-44岁,False,,False,False,0,0
control_user_0369,control,2024-11-02,年轻用户,45岁以上,True,38,False,True,6,3
control_user_0370,control,2024-10-15,年轻用户,45岁以上,False,,False,False,0,0
control_user_0371,control,2024-11-30,年轻用户,45岁以上,False,,False,False,1,0
control_user_0372,control,2024-11-16,年轻用户,18-24岁,True,21,False,False,5,1
control_user_0373,control,2024-10-11,年轻用户,45岁以上,False,,False,False,0,0
control_user_0374,control,2024-10-14,年轻用户,25-34岁,True,21,False,True,3,1
control_user_0375,control,2024-11-12,年轻用户,35-44岁,False,,False,False,0,0
control_user_0376,control,2024-10-06,年轻用户,45岁以上,False,,False,False,0,0
control_user_0377,control,2024-11-11,年轻用户,18-24岁,True,25,False,False,3,1
control_user_0378,control,2024-10-06,年轻用户,35-44岁,True,7,False,False,2,2
control_user_0379,control,2024-10-04,年轻用户,35-44岁,False,,False,False,0,0
control_user_0380,control,2024-11-21,年轻用户,35-44岁,False,,False,False,0,0
control_user_0381,control,2024-10-07,年轻用户,25-34岁,True,7,False,False,1,1
control_user_0382,control,2024-11-08,年轻用户,18-24岁,True,10,False,False,4,5
control_user_0383,control,2024-11-21,年轻用户,18-24岁,True,16,False,False,7,1
control_user_0384,control,2024-10-20,年轻用户,45岁以上,False,,False,False,4,0
control_user_0385,control,2024-10-22,年轻用户,45岁以上,True,7,True,False,7,3
control_user_0386,control,2024-10-09,年轻用户,18-24岁,True,18,False,False,2,1
control_user_0387,control,2024-10-14,年轻用户,25-34岁,True,13,False,False,5,4
control_user_0388,control,2024-11-13,年轻用户,45岁以上,False,,False,True,3,0
control_user_0389,control,2024-11-30,年轻用户,25-34岁,True,29,False,False,6,1
control_user_0390,control,2024-11-11,年轻用户,25-34岁,False,,False,False,1,0
control_user_0391,control,2024-11-19,年轻用户,18-24岁,False,,False,False,1,0
control_user_0392,control,2024-10-24,年轻用户,45岁以上,True,6,False,False,6,2
control_user_0393,control,2024-11-20,年轻用户,18-24岁,False,,False,False,1,0
control_user_0394,control,2024-11-06,年轻用户,35-44岁,True,18,False,False,2,4
control_user_0395,control,2024-10-05,年轻用户,45岁以上,False,,False,False,1,0
control_user_0396,control,2024-11-18,年轻用户,18-24岁,False,,False,False,0,0
control_user_0397,control,2024-10-01,年轻用户,25-34岁,False,,False,False,0,0
control_user_0398,control,2024-11-11,年轻用户,25-34岁,True,13,False,False,1,5
control_user_0399,control,2024-10-16,年轻用户,18-24岁,True,25,False,False,3,7
control_user_0400,control,2024-11-08,年轻用户,35-44岁,False,,False,True,1,0
control_user_0401,control,2024-10-03,年轻用户,25-34岁,True,26,False,False,6,1
control_user_0402,control,2024-10-17,年轻用户,35-44岁,True,14,False,False,2,2
control_user_0403,control,2024-11-15,年轻用户,25-34岁,True,18,False,False,3,1
control_user_0404,control,2024-10-18,年轻用户,18-24岁,True,4,False,False,3,3
control_user_0405,control,2024-10-07,年轻用户,18-24岁,True,20,False,False,3,3
control_user_0406,control,2024-11-14,年轻用户,35-44岁,False,,False,False,0,0
control_user_0407,control,2024-10-11,年轻用户,18-24岁,True,16,False,False,5,2
control_user_0408,control,2024-10-01,年轻用户,35-44岁,False,,False,False,0,0
control_user_0409,control,2024-10-04,年轻用户,35-44岁,False,,False,False,1,0
control_user_0410,control,2024-11-15,年轻用户,45岁以上,False,,False,False,0,0
control_user_0411,control,2024-10-18,年轻用户,35-44岁,False,,False,False,2,0
control_user_0412,control,2024-10-20,年轻用户,25-34岁,False,,True,False,1,0
control_user_0413,control,2024-11-10,年轻用户,18-24岁,True,21,True,False,2,8
control_user_0414,control,2024-11-13,年轻用户,45岁以上,False,,False,False,0,0
control_user_0415,control,2024-10-26,年轻用户,18-24岁,True,9,False,False,7,5
control_user_0416,control,2024-11-08,年轻用户,18-24岁,False,,False,False,1,0
control_user_0417,control,2024-10-12,年轻用户,25-34岁,True,27,False,False,6,4
control_user_0418,control,2024-10-19,年轻用户,18-24岁,True,9,False,False,7,4
control_user_0419,control,2024-11-29,年轻用户,18-24岁,False,,False,False,0,0
control_user_0420,control,2024-10-22,年轻用户,45岁以上,True,9,False,True,5,4
control_user_0421,control,2024-10-08,年轻用户,45岁以上,False,,True,False,0,0
control_user_0422,control,2024-10-26,年轻用户,45岁以上,True,17,False,False,2,2
control_user_0423,control,2024-10-23,年轻用户,18-24岁,False,,False,False,0,0
control_user_0424,control,2024-10-26,年轻用户,25-34岁,True,7,False,False,4,2
control_user_0425,control,2024-10-21,年轻用户,25-34岁,False,,False,False,1,0
control_user_0426,control,2024-10-09,年轻用户,45岁以上,True,1,False,False,2,6
control_user_0427,control,2024-10-28,年轻用户,18-24岁,False,,False,True,0,0
control_user_0428,control,2024-11-16,年轻用户,25-34岁,False,,False,False,1,0
control_user_0429,control,2024-11-12,年轻用户,25-34岁,False,,False,False,1,0
control_user_0430,control,2024-10-13,年轻用户,25-34岁,False,,False,False,0,0
control_user_0431,control,2024-10-26,年轻用户,25-34岁,True,39,False,True,0,2
control_user_0432,control,2024-10-15,年轻用户,25-34岁,True,11,False,False,2,1
control_user_0433,control,2024-10-12,年轻用户,18-24岁,True,8,False,False,5,5
control_user_0434,control,2024-10-08,年轻用户,35-44岁,True,13,False,False,4,1
control_user_0435,control,2024-10-14,年轻用户,35-44岁,False,,True,True,0,0
control_user_0436,control,2024-10-03,年轻用户,18-24岁,False,,False,False,0,0
control_user_0437,control,2024-11-29,年轻用户,45岁以上,True,20,False,False,5,1
control_user_0438,control,2024-11-27,年轻用户,35-44岁,False,,False,False,3,0
control_user_0439,control,2024-10-29,年轻用户,35-44岁,False,,True,False,0,0
control_user_0440,control,2024-10-11,年轻用户,18-24岁,False,,False,False,0,0
control_user_0441,control,2024-11-20,年轻用户,18-24岁,False,,False,False,0,0
control_user_0442,control,2024-10-11,年轻用户,18-24岁,True,10,False,False,0,1
control_user_0443,control,2024-11-02,年轻用户,45岁以上,False,,False,False,0,0
control_user_0444,control,2024-11-05,年轻用户,35-44岁,True,6,False,False,6,3
control_user_0445,control,2024-11-22,年轻用户,25-34岁,True,10,False,False,4,1
control_user_0446,control,2024-10-21,年轻用户,35-44岁,False,,False,True,0,0
control_user_0447,control,2024-10-12,年轻用户,35-44岁,True,15,False,False,3,4
control_user_0448,control,2024-11-22,年轻用户,25-34岁,True,8,False,False,3,1
control_user_0449,control,2024-10-06,年轻用户,45岁以上,False,,False,False,0,0
control_user_0450,control,2024-11-30,年轻用户,45岁以上,False,,False,True,0,0
control_user_0451,control,2024-11-22,年轻用户,25-34岁,True,5,False,False,4,3
control_user_0452,control,2024-11-08,年轻用户,18-24岁,True,3,False,False,4,4
control_user_0453,control,2024-11-20,年轻用户,18-24岁,False,,False,True,1,0
control_user_0454,control,2024-11-24,年轻用户,35-44岁,False,,False,False,0,0
control_user_0455,control,2024-11-22,年轻用户,45岁以上,True,3,False,False,6,1
control_user_0456,control,2024-10-10,年轻用户,45岁以上,True,4,False,False,3,3
control_user_0457,control,2024-11-01,年轻用户,18-24岁,True,16,False,False,7,7
control_user_0458,control,2024-10-12,年轻用户,25-34岁,True,5,False,False,3,3
control_user_0459,control,2024-11-12,年轻用户,45岁以上,True,21,False,False,4,1
control_user_0460,control,2024-11-16,年轻用户,45岁以上,False,,False,False,0,0
control_user_0461,control,2024-11-16,年轻用户,45岁以上,True,27,False,False,3,3
control_user_0462,control,2024-10-09,年轻用户,35-44岁,False,,False,False,0,0
control_user_0463,control,2024-11-04,年轻用户,45岁以上,False,,False,False,0,0
control_user_0464,control,2024-11-03,年轻用户,45岁以上,False,,False,False,1,0
control_user_0465,control,2024-10-24,年轻用户,25-34岁,True,29,False,False,1,5
control_user_0466,control,2024-10-19,年轻用户,25-34岁,False,,False,False,2,0
control_user_0467,control,2024-10-16,年轻用户,45岁以上,True,8,False,False,3,1
control_user_0468,control,2024-11-12,年轻用户,18-24岁,False,,False,False,0,0
control_user_0469,control,2024-10-24,年轻用户,25-34岁,True,10,False,False,5,5
control_user_0470,control,2024-10-27,年轻用户,45岁以上,False,,False,False,0,0
control_user_0471,control,2024-10-10,年轻用户,18-24岁,True,10,False,False,6,2
control_user_0472,control,2024-11-28,年轻用户,35-44岁,False,,False,False,2,0
control_user_0473,control,2024-10-06,年轻用户,35-44岁,False,,False,False,0,0
control_user_0474,control,2024-10-15,年轻用户,18-24岁,True,31,True,False,2,1
control_user_0475,control,2024-11-21,年轻用户,18-24岁,True,4,False,False,4,1
control_user_0476,control,2024-11-08,年轻用户,25-34岁,True,14,False,False,0,6
control_user_0477,control,2024-10-03,年轻用户,45岁以上,True,22,False,False,3,1
control_user_0478,control,2024-11-14,年轻用户,25-34岁,False,,False,False,0,0
control_user_0479,control,2024-10-02,年轻用户,25-34岁,False,,False,False,1,0
control_user_0480,control,2024-10-11,年轻用户,35-44岁,True,14,False,False,3,2
control_user_0481,control,2024-10-29,年轻用户,35-44岁,False,,False,False,1,0
control_user_0482,control,2024-10-03,年轻用户,45岁以上,False,,False,False,0,0
control_user_0483,control,2024-10-10,年轻用户,18-24岁,False,,False,True,0,0
control_user_0484,control,2024-11-05,年轻用户,35-44岁,False,,False,False,0,0
control_user_0485,control,2024-10-21,年轻用户,45岁以上,True,6,False,True,2,12
control_user_0486,control,2024-11-11,年轻用户,45岁以上,False,,False,False,0,0
control_user_0487,control,2024-11-24,年轻用户,35-44岁,True,13,False,False,3,1
control_user_0488,control,2024-10-17,年轻用户,45岁以上,False,,False,True,3,0
control_user_0489,control,2024-11-17,年轻用户,18-24岁,False,,False,False,0,0
control_user_0490,control,2024-10-19,年轻用户,18-24岁,True,15,False,False,1,3
control_user_0491,control,2024-10-06,年轻用户,18-24岁,True,19,False,False,1,1
control_user_0492,control,2024-10-08,年轻用户,45岁以上,True,4,False,False,0,4
control_user_0493,control,2024-11-20,年轻用户,35-44岁,True,13,False,False,2,1
control_user_0494,control,2024-10-06,年轻用户,45岁以上,True,20,False,False,5,4
control_user_0495,control,2024-10-11,年轻用户,35-44岁,True,21,False,False,6,3
control_user_0496,control,2024-10-05,年轻用户,25-34岁,False,,False,False,1,0
control_user_0497,control,2024-10-01,年轻用户,35-44岁,True,13,True,False,1,1
control_user_0498,control,2024-11-10,年轻用户,25-34岁,False,,False,True,0,0
control_user_0499,control,2024-10-27,年轻用户,25-34岁,False,,False,False,0,0
control_user_0500,control,2024-11-30,年轻用户,25-34岁,True,23,False,False,5,1
control_user_0501,control,2024-10-27,年轻用户,45岁以上,True,9,False,False,0,1
control_user_0502,control,2024-10-25,年轻用户,45岁以上,True,16,False,False,4,2
control_user_0503,control,2024-11-11,年轻用户,18-24岁,True,20,False,False,2,4
control_user_0504,control,2024-10-14,年轻用户,45岁以上,True,6,False,False,4,3
control_user_0505,control,2024-10-01,年轻用户,45岁以上,False,,False,False,0,0
control_user_0506,control,2024-10-20,年轻用户,35-44岁,False,,False,False,0,0
control_user_0507,control,2024-10-03,年轻用户,45岁以上,True,11,False,False,7,7
control_user_0508,control,2024-10-13,年轻用户,45岁以上,False,,False,True,2,0
control_user_0509,control,2024-10-09,年轻用户,45岁以上,False,,False,False,0,0
control_user_0510,control,2024-11-03,年轻用户,35-44岁,True,8,True,False,4,6
control_user_0511,control,2024-11-30,年轻用户,25-34岁,True,0,False,False,2,6
control_user_0512,control,2024-11-17,年轻用户,18-24岁,False,,False,False,1,0
control_user_0513,control,2024-10-16,年轻用户,25-34岁,False,,False,False,1,0
control_user_0514,control,2024-11-19,年轻用户,45岁以上,True,1,True,False,5,4
control_user_0515,control,2024-10-19,年轻用户,25-34岁,True,10,False,False,5,1
control_user_0516,control,2024-10-14,年轻用户,18-24岁,False,,False,False,2,0
control_user_0517,control,2024-10-12,年轻用户,25-34岁,True,22,False,False,2,9
control_user_0518,control,2024-10-11,年轻用户,18-24岁,False,,False,False,0,0
control_user_0519,control,2024-11-03,年轻用户,18-24岁,False,,False,False,0,0
control_user_0520,control,2024-10-02,年轻用户,25-34岁,True,21,False,False,3,1
control_user_0521,control,2024-10-28,年轻用户,45岁以上,False,,False,False,0,0
control_user_0522,control,2024-10-26,年轻用户,35-44岁,True,13,False,False,1,1
control_user_0523,control,2024-11-09,年轻用户,35-44岁,True,5,False,False,6,5
control_user_0524,control,2024-10-19,年轻用户,45岁以上,False,,False,False,0,0
control_user_0525,control,2024-10-02,年轻用户,45岁以上,True,12,False,False,5,1
control_user_0526,control,2024-11-15,年轻用户,18-24岁,True,22,False,False,2,1
control_user_0527,control,2024-11-06,年轻用户,18-24岁,False,,False,False,0,0
control_user_0528,control,2024-10-13,年轻用户,35-44岁,True,34,False,False,2,2
control_user_0529,control,2024-10-02,年轻用户,35-44岁,False,,False,False,2,0
control_user_0530,control,2024-10-09,年轻用户,35-44岁,False,,False,False,2,0
control_user_0531,control,2024-10-22,年轻用户,18-24岁,False,,True,True,1,0
control_user_0532,control,2024-10-18,年轻用户,35-44岁,True,9,False,True,7,2
control_user_0533,control,2024-11-23,年轻用户,18-24岁,True,5,True,True,3,1
control_user_0534,control,2024-11-16,年轻用户,25-34岁,False,,False,False,4,0
control_user_0535,control,2024-10-17,年轻用户,18-24岁,False,,True,True,0,0
control_user_0536,control,2024-10-22,年轻用户,35-44岁,False,,False,False,1,0
control_user_0537,control,2024-11-07,年轻用户,25-34岁,False,,False,False,1,0
control_user_0538,control,2024-11-10,年轻用户,45岁以上,True,8,False,False,3,1
control_user_0539,control,2024-11-15,年轻用户,35-44岁,True,19,False,False,7,1
control_user_0540,control,2024-10-30,年轻用户,25-34岁,False,,False,True,0,0
